ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_geladeira,kwh_ar_condicionado,kwh_ventilador,kwh_iluminacao,kwh_microondas,kwh_air_fryer,kwh_lavar_secar,kwh_computadores,kwh_videogame,kwh_tv,kwh_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,fonte_energia,fonte_propria_energia,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio
52721,Norte,RR,Boa Vista,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,45.0,0.0,9.870000000000001,3.84,0.0,0.0,0.0,0.091,0.0,40.608,0.0,3.84,45.0,9.870000000000001,0.0,40.699,163.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52722,Norte,RR,Boa Vista,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,11.250000000000002,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,11.250000000000002,45.0,35.532000000000004,0.0,33.839999999999996,139.5,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Normalmente,Sempre
52723,Norte,RR,Boa Vista,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,19.740000000000002,6.869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869999999999999,45.0,19.740000000000002,0.0,0.0,300.5833333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52724,Norte,RR,Boa Vista,1.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,29.61,12.96,0.0,0.0,0.0,5.886000000000001,0.0,16.919999999999998,0.0,12.96,45.0,29.61,0.0,22.805999999999997,370.75,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre
52725,Norte,RR,Boa Vista,2.0,1.0,2.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,90.0,0.0,13.734000000000004,18.87,0.0,0.0,0.0,0.8478166666666667,0.0,33.839999999999996,0.0,18.87,90.0,13.734000000000004,0.0,34.68781666666666,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52728,Norte,RR,Boa Vista,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,0.0,5.922000000000001,3.1350000000000002,11.562,0.0,0.0,6.540000000000001,0.0,0.0,0.0,3.1350000000000002,45.0,5.922000000000001,11.562,6.540000000000001,221.0909090909091,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52729,Norte,RR,Boa Vista,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0,0.0,53.298,32.85,0.0,0.0,0.0,0.0,0.0,54.144,0.0,32.85,90.0,53.298,0.0,54.144,271.6666666666667,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Raramente,,,,,Raramente,Nunca,Sempre,Nunca,Raramente,Nunca,Raramente,Sempre,Sempre
52731,Norte,RR,Boa Vista,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,45.0,0.0,35.532000000000004,5.909999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,45.0,35.532000000000004,0.0,0.0,228.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
52732,Nordeste,CE,Fortaleza,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,2.9999999999999996,0.0,0.0,0.0,0.0,0.0,10.152,0.0,2.9999999999999996,45.0,17.766000000000002,0.0,10.152,119.45454545454545,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Nunca,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52733,Nordeste,CE,Fortaleza,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45.0,0.0,71.06400000000001,13.95,0.0,0.0,0.0,0.0,12.689999999999998,33.839999999999996,0.0,13.95,45.0,71.06400000000001,0.0,46.529999999999994,106.25,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52734,Nordeste,CE,Fortaleza,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,2.7,0.0,0.0,0.0,0.0,0.0,16.919999999999998,0.0,2.7,45.0,17.766000000000002,0.0,16.919999999999998,56.333333333333336,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52736,Nordeste,CE,Fortaleza,1.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,45.0,0.0,106.596,11.684999999999999,0.8599999999999999,0.0,0.0,0.0,0.0,47.376,0.0,11.684999999999999,45.0,106.596,0.8599999999999999,47.376,106.25,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52737,Nordeste,CE,Fortaleza,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,14.85,0.0,0.0,0.0,0.0,0.0,13.536,0.0,14.85,45.0,17.766000000000002,0.0,13.536,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre
52738,Nordeste,CE,Fortaleza,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,4.92,0.0,0.0,0.0,0.0,0.0,13.536,0.0,4.92,45.0,35.532000000000004,0.0,13.536,62.083333333333336,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52739,Norte,RR,Boa Vista,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,41.202000000000005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,45.0,41.202000000000005,0.0,0.0,99.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Nunca,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52740,Norte,RR,Boa Vista,1.0,0.0,3.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,45.0,0.0,29.61,9.450000000000001,0.0,0.0,0.0,1.2831,0.0,0.0,0.0,9.450000000000001,45.0,29.61,0.0,1.2831,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Nunca,Sempre,Raramente,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
52743,Norte,RR,Boa Vista,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,9.000000000000002,5.64,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000002,45.0,0.0,5.64,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52744,Nordeste,CE,Fortaleza,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,2.352,0.0,6.3,45.0,0.0,0.0,2.352,93.33333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,,,Sempre,Raramente,Raramente,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52745,Nordeste,CE,Fortaleza,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,5.670000000000001,0.0,0.0,0.0,0.0,0.0,2.064,0.0,5.670000000000001,45.0,0.0,0.0,2.064,181.75,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52747,Nordeste,CE,Fortaleza,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,35.532000000000004,6.3,11.562,0.0,0.0,0.0,0.0,0.0,0.0,6.3,45.0,35.532000000000004,11.562,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Sempre,,,,,Normalmente,Sempre,Raramente,Raramente,Sempre,Nunca,Raramente,Normalmente,Raramente
52748,Norte,RR,Boa Vista,1.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,45.0,0.0,0.0,12.059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.059999999999999,45.0,0.0,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
52749,Nordeste,CE,Fortaleza,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,4.499999999999999,0.0,0.0,0.0,1.962,0.0,13.536,0.0,4.499999999999999,45.0,71.06400000000001,0.0,15.498,116.75,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52750,Nordeste,CE,Fortaleza,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,4.319999999999999,0.0,0.0,0.0,0.0,0.0,10.152,0.0,4.319999999999999,45.0,35.532000000000004,0.0,10.152,82.83333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52751,Norte,RR,Boa Vista,1.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,45.0,15.986666666666672,17.766000000000002,7.199999999999998,2.1799999999999997,0.0,0.0,0.0455,0.0,9.408,0.0,7.199999999999998,45.0,33.75266666666667,2.1799999999999997,9.4535,285.72727272727275,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Raramente,Sempre,Sempre,,,Sempre,Sempre,Raramente,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre
52753,Norte,RR,Boa Vista,1.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,45.0,0.0,19.740000000000002,5.1,0.0,0.0,0.0,0.0,0.0,10.152,0.0,5.1,45.0,19.740000000000002,0.0,10.152,334.72727272727275,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Raramente,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52754,Norte,RR,Boa Vista,1.0,0.0,3.0,8.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,45.0,0.0,53.298,11.55,0.8599999999999999,0.0,0.0,36.66,0.0,6.768,0.0,11.55,45.0,53.298,0.8599999999999999,43.428,306.5833333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Normalmente,Nunca,Sempre,Normalmente,Sempre,Sempre
52755,Norte,RR,Boa Vista,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.0,39.480000000000004,10.35,0.0,0.0,0.0,0.0,0.0,27.072,0.0,10.35,90.0,39.480000000000004,0.0,27.072,273.3333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Nunca,Normalmente,Nunca,Raramente,Sempre,Sempre
52756,Norte,RR,Boa Vista,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,9.3,0.0,0.0,0.0,0.0,0.0,47.376,0.0,9.3,45.0,17.766000000000002,0.0,47.376,182.66666666666666,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Nunca,,,,,Normalmente,Sempre,Normalmente,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente
52757,Norte,RR,Boa Vista,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.870000000000001,9.0,0.0,0.0,0.0,0.0,0.0,20.304,0.0,9.0,0.0,9.870000000000001,0.0,20.304,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Raramente,Sempre,Sempre
52758,Norte,RR,Boa Vista,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,28.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,28.2,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre
52759,Norte,RR,Boa Vista,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,46.69500000000001,19.740000000000002,9.45,0.0,0.0,0.0,5.076,0.0,16.919999999999998,0.0,9.45,45.0,66.435,0.0,21.996,122.25,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52760,Norte,RR,Boa Vista,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,12.348000000000003,8.19,0.0,0.0,0.0,0.0,0.0,4.704,0.0,8.19,45.0,12.348000000000003,0.0,4.704,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Sempre,Sempre,Sempre,Sempre
52761,Norte,RR,Boa Vista,2.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,90.0,0.0,0.0,8.82,0.0,0.0,0.0,65.988,0.0,0.0,0.0,8.82,90.0,0.0,0.0,65.988,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Raramente,,,,,Sempre,Raramente,Normalmente,Nunca,Normalmente,Sempre,Normalmente,Sempre,Sempre
52762,Norte,RR,Boa Vista,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,106.596,4.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619999999999999,45.0,106.596,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Normalmente,Normalmente,Sempre,Nunca,Sempre,Normalmente,Normalmente,Normalmente,Normalmente
52763,Norte,RR,Boa Vista,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,4.1160000000000005,5.67,0.0,0.0,0.0,0.0,0.0,6.768,0.0,5.67,45.0,4.1160000000000005,0.0,6.768,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Normalmente,Raramente,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Normalmente
52764,Norte,RR,Boa Vista,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,5.220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001,45.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Normalmente,Normalmente,Normalmente,Raramente,Sempre,Normalmente,Sempre,Sempre,Normalmente
52765,Norte,RR,Boa Vista,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,19.740000000000002,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,45.0,19.740000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,,,,,Normalmente,Normalmente,Sempre,Nunca,Normalmente,Sempre,Sempre,Sempre,Sempre
52766,Norte,RR,Boa Vista,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,5.922000000000001,5.04,1.763,0.0,0.0,0.0,0.0,0.0,0.0,5.04,45.0,5.922000000000001,1.763,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,Normalmente,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52767,Norte,RR,Boa Vista,1.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,17.15,3.0100000000000002,8.79,0.0,0.0,0.0,0.0,0.0,4.704,0.0,8.79,45.0,20.16,0.0,4.704,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,Sempre,Sempre,,,Sempre,Normalmente,Raramente,Nunca,Sempre,Sempre,Normalmente,Normalmente,Sempre
52768,Norte,RR,Boa Vista,1.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,61.05000000000002,1.0404333333333335,7.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6499999999999995,45.0,62.09043333333335,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Raramente,Sempre,Normalmente,Sempre,Sempre
52769,Norte,RR,Boa Vista,1.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,9.0,0.0,0.0,0.0,5.076,0.0,10.152,0.0,9.0,45.0,71.06400000000001,0.0,15.227999999999998,370.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Nunca,Sempre,Sempre,Normalmente,Sempre,Sempre
52770,Norte,RR,Boa Vista,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,2.5199999999999996,0.0,0.0,0.0,0.0,0.0,6.768,0.0,2.5199999999999996,45.0,17.766000000000002,0.0,6.768,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre
52771,Norte,RR,Boa Vista,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.0,35.532000000000004,13.35,0.0,0.0,0.0,0.0,0.0,27.072,0.0,13.35,90.0,35.532000000000004,0.0,27.072,182.63636363636363,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,,,Sempre,Sempre,Sempre,Normalmente,Normalmente,Nunca,Sempre,Sempre,Sempre
52772,Norte,RR,Boa Vista,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,19.740000000000002,6.749999999999999,0.0,0.0,0.0,0.0,0.0,10.152,0.0,6.749999999999999,45.0,19.740000000000002,0.0,10.152,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Raramente,Sempre,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52773,Norte,RR,Boa Vista,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,507.59999999999985,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,45.0,507.59999999999985,0.0,0.0,396.8333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52774,Norte,RR,Boa Vista,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,296.0999999999999,0.0,7.155000000000001,0.0,0.0,0.0,0.0,0.0,16.919999999999998,0.0,7.155000000000001,45.0,296.0999999999999,0.0,16.919999999999998,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,Sempre,Sempre,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre
52775,Norte,RR,Boa Vista,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,45.0,117.30000000000001,35.532000000000004,10.124999999999998,0.0,0.0,0.0,0.0,0.0,30.456,0.0,10.124999999999998,45.0,152.83200000000002,0.0,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Raramente,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52776,Norte,RR,Boa Vista,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,19.740000000000002,6.449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.449999999999999,45.0,19.740000000000002,0.0,0.0,284.25,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre
52777,Norte,RR,Boa Vista,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,154.35,17.766000000000002,6.12,0.0,0.0,0.0,0.0,0.0,40.608,0.0,6.12,45.0,172.11599999999999,0.0,40.608,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,Sempre,Sempre,,,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52778,Norte,RR,Boa Vista,1.0,2.0,1.0,12.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,542.8499999999998,17.766000000000002,19.515,3.92,0.0,0.0,0.091,0.0,40.608,0.0,19.515,45.0,560.6159999999998,3.92,40.699,556.4166666666666,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,Sempre,Sempre,,,Sempre,Sempre,Raramente,Raramente,Sempre,Sempre,Sempre,Normalmente,Sempre
52780,Norte,RR,Boa Vista,1.0,2.0,3.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,45.0,930.5999999999998,35.532000000000004,13.559999999999999,0.0,0.0,0.0,30.456,0.0,33.839999999999996,0.0,13.559999999999999,45.0,966.1319999999998,0.0,64.29599999999999,525.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Raramente,,,Normalmente,Normalmente,Nunca,Raramente,Sempre,Normalmente,Sempre,Sempre,Raramente
52782,Norte,RR,Boa Vista,2.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,90.0,0.0,29.61,5.07,0.0,0.0,0.0,0.0,0.0,13.536,0.0,5.07,90.0,29.61,0.0,13.536,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52783,Norte,RR,Boa Vista,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.766000000000002,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
52786,Norte,RR,Boa Vista,1.0,2.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,45.0,0.0,0.0,22.950000000000003,2.1799999999999997,0.0,0.0,0.40180000000000005,0.0,0.0,0.0,22.950000000000003,45.0,0.0,2.1799999999999997,0.40180000000000005,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
52787,Norte,RR,Boa Vista,1.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,73.5,0.10616666666666667,7.860000000000001,0.0,0.0,0.0,0.15166666666666667,0.0,2.616,0.0,7.860000000000001,45.0,73.60616666666667,0.0,2.767666666666667,602.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Normalmente,Nunca,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre
52788,Norte,RR,Boa Vista,1.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,106.596,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,45.0,106.596,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
